MOTIVO_VIAGEM,MOTIVOS_PRIMARIOS,HORARIO_INICIO_VIAGEM,TEMPO_ENTRE_EMBARQUES,TEMPO_DESLOCAMENTO,AH_ORIGEM,AH_DESTINO,ID_VIAGEM,QTD_VIAGENS_IND
Residência,Residência,17.0,13.5,3.083333333333333,5317,2007,2,2
Trabalho,Trabalho,4.0,8.0,1.5,2042,1028,1,4
Residência,Residência,12.0,6.083333333333333,1.5,1028,2042,2,4
Escola,Escola,18.083333333333332,4.75,0.9166666666666666,2042,5023,3,4
Residência,Residência,22.833333333333332,5.166666666666667,1.0,5023,2042,4,4
Outros,Secundário,8.5,2.1666666666666665,0.3333333333333333,2042,2042,1,2
Residência,Residência,10.666666666666666,21.83333333333333,0.0833333333333333,2042,2042,2,2
Trabalho,Trabalho,7.0,10.0,1.4166666666666667,2042,1534,1,2
Residência,Residência,17.0,14.0,1.8333333333333333,1534,2042,2,2
Negócios,Secundário,8.5,2.5,1.0,2050,2011,1,2
Residência,Residência,11.0,21.5,1.0,2011,2050,2,2
Trabalho,Trabalho,4.5,13.5,1.8333333333333333,2033,1009,1,2
Residência,Residência,18.0,10.5,2.5,1009,2033,2,2
Trabalho,Trabalho,5.0,13.0,1.1666666666666667,2033,2002,1,2
Residência,Residência,18.0,11.0,1.1666666666666667,2002,2033,2,2
Trabalho,Trabalho,5.0,12.0,1.0,2034,5317,1,2
Residência,Residência,17.0,12.0,2.0,5317,2034,2,2
Trabalho,Trabalho,8.5,11.5,1.5,2068,1526,1,2
Residência,Residência,20.0,12.5,2.0,1526,2068,2,2
Saúde,Secundário,13.5,3.0,1.3333333333333333,2068,2003,1,2
Residência,Residência,16.5,21.0,0.9166666666666666,2003,2068,2,2
Saúde,Secundário,13.5,3.0,1.3333333333333333,2068,2004,1,2
Residência,Residência,16.5,13.833333333333334,0.9166666666666666,2004,2068,2,2
Trabalho,Trabalho,6.333333333333333,11.166666666666666,0.5833333333333334,2068,5317,1,2
Residência,Residência,17.5,12.833333333333334,0.8333333333333334,5317,2068,2,2
Trabalho,Trabalho,4.333333333333333,12.666666666666666,2.0,2050,1248,1,2
Residência,Residência,17.0,11.333333333333334,2.333333333333333,1248,2050,2,2
Trabalho,Trabalho,12.083333333333334,10.416666666666666,1.0833333333333333,2042,5302,1,2
Residência,Residência,22.5,13.583333333333334,1.1666666666666667,5302,2042,2,2
Trabalho,Trabalho,17.0,7.0,1.0,2042,5323,1,2
Residência,Residência,0.0,17.0,0.6166666666666667,5323,2042,2,2
Trabalho,Trabalho,8.0,11.0,1.0,2067,5317,1,2
Residência,Residência,19.0,13.0,1.0,5317,2067,2,2
Trabalho,Trabalho,5.5,8.5,1.0833333333333333,2068,2003,1,2
Residência,Residência,14.0,15.5,0.55,2003,2068,2,2
Trabalho,Trabalho,6.0,10.0,1.5,2068,1034,1,2
Residência,Residência,16.0,14.0,2.066666666666667,1034,2068,2,2
Trabalho,Trabalho,7.25,7.75,1.0,2068,1261,1,2
Residência,Residência,15.0,16.25,1.6,1261,2068,2,2
Trabalho,Trabalho,7.5,10.5,0.7666666666666667,2068,5317,1,2
Residência,Residência,18.0,13.5,0.7833333333333333,5317,2068,2,2
Trabalho,Trabalho,6.5,11.5,1.0,2068,2003,1,3
Escola,Escola,18.0,4.0,0.3333333333333333,2003,2006,2,3
Residência,Residência,22.0,8.5,1.0,2006,2068,3,3
Trabalho,Trabalho,6.5,10.75,0.7,2068,5317,1,2
Residência,Residência,17.25,13.25,0.85,5317,2068,2,2
Trabalho,Trabalho,8.5,10.5,0.75,2073,2001,1,2
Residência,Residência,19.0,13.5,1.0,2001,2073,2,2
Trabalho,Trabalho,8.5,9.5,0.5833333333333334,2073,2002,1,2
Residência,Residência,18.0,14.5,1.1,2002,2073,2,2
Trabalho,Trabalho,4.0,10.5,0.75,2007,5301,1,2
Residência,Residência,14.5,13.5,1.0,5301,2007,2,2
Negócios,Secundário,11.5,2.0,0.4166666666666667,2027,2018,1,2
Residência,Residência,13.5,22.0,0.6,2018,2027,2,2
Trabalho,Trabalho,6.166666666666667,9.833333333333334,1.75,2049,5321,1,2
Residência,Residência,16.0,14.166666666666666,0.9333333333333332,5321,2049,2,2
Trabalho,Trabalho,6.333333333333333,9.666666666666666,2.25,2049,1809,1,2
Residência,Residência,16.0,14.333333333333334,2.4166666666666665,1809,2049,2,2
Trabalho,Trabalho,13.0,3.75,0.25,2052,2006,1,4
Residência,Residência,16.75,1.25,0.25,2006,2052,2,4
Outros,Secundário,18.0,2.0,0.3333333333333333,2052,2012,3,4
Residência,Residência,20.0,17.0,0.3333333333333333,2012,2052,4,4
Escola,Escola,6.5,5.0,0.5,2052,2006,1,2
Residência,Residência,11.5,19.0,0.5,2006,2052,2,2
Trabalho,Trabalho,4.0,10.25,1.3333333333333333,2073,5301,1,2
Residência,Residência,14.25,17.25,1.0833333333333333,5301,2073,2,2
Trabalho,Trabalho,7.5,9.5,0.6666666666666666,2073,2006,1,2
Residência,Residência,17.0,14.5,0.9333333333333332,2006,2073,2,2
Negócios,Secundário,8.0,2.0,0.75,2073,2001,1,2
Residência,Residência,10.0,22.0,1.0,2001,2073,2,2
Trabalho,Trabalho,21.666666666666668,5.333333333333333,0.4166666666666667,2042,5012,1,2
Residência,Residência,3.0,18.666666666666668,0.5,5012,2042,2,2
Trabalho,Trabalho,15.0,10.0,2.333333333333333,2042,1319,1,2
Residência,Residência,1.0,14.0,2.1,1319,2042,2,2
Trabalho,Trabalho,8.5,7.5,1.0,2042,5023,1,2
Residência,Residência,16.0,19.5,1.0,5023,5023,2,2
Escola,Escola,11.5,5.5,1.0,2042,1355,1,2
Residência,Residência,17.0,18.5,1.5,1355,2042,2,2
Trabalho,Trabalho,5.5,7.5,2.333333333333333,2042,1012,1,2
Residência,Residência,13.0,16.5,1.8333333333333333,1012,2042,2,2
Trabalho,Trabalho,6.0,13.0,0.3333333333333333,2042,5001,1,2
Residência,Residência,19.0,11.0,1.0,5001,2042,2,2
Lazer,Secundário,8.5,14.5,1.0,1504,1015,1,2
Residência,Residência,23.0,9.5,0.9666666666666668,1015,1504,2,2
Trabalho,Trabalho,4.166666666666667,10.833333333333334,1.2166666666666666,1812,1045,1,4
Residência,Residência,15.0,4.333333333333333,2.0,1045,1812,2,4
Lazer,Secundário,19.333333333333332,2.6666666666666665,0.5,1812,1410,3,4
Residência,Residência,22.0,6.166666666666667,0.5833333333333334,1410,1812,4,4
Trabalho,Trabalho,8.166666666666666,9.833333333333334,3.5,18010,1058,1,2
Residência,Residência,18.0,14.166666666666666,3.1,1058,18010,2,2
Trabalho,Trabalho,7.5,1.5,1.5,14002,1058,1,2
Residência,Residência,9.0,22.5,1.25,1058,14002,2,2
Lazer,Secundário,18.333333333333332,2.6666666666666665,1.1666666666666667,1517,1506,1,2
Residência,Residência,21.0,21.33333333333333,1.25,1506,1517,2,2
Trabalho,Trabalho,7.25,12.25,0.4166666666666667,1517,1510,1,2
Residência,Residência,19.5,11.75,0.6666666666666666,1510,1517,2,2
Trabalho,Trabalho,6.833333333333333,11.166666666666666,0.8333333333333334,1517,1018,1,2
Residência,Residência,18.0,12.833333333333334,1.0333333333333334,1018,1517,2,2
Trabalho,Trabalho,6.666666666666667,10.333333333333334,0.8666666666666667,1517,1065,1,2
Residência,Residência,17.0,13.666666666666666,1.8666666666666667,1065,1517,2,2
Escola,Escola,6.25,5.25,1.3333333333333333,1504,1026,1,2
Residência,Residência,11.5,18.75,0.8333333333333334,1026,1504,2,2
Escola,Escola,6.5,4.75,0.9166666666666666,1504,1008,1,2
Residência,Residência,11.25,19.25,1.4166666666666667,1008,1504,2,2
Trabalho,Trabalho,10.5,4.5,0.8333333333333334,1519,1010,1,2
Residência,Residência,15.0,19.5,0.75,1010,1519,2,2
Trabalho,Trabalho,6.0,8.0,0.8333333333333334,1519,1511,1,2
Residência,Residência,14.0,16.0,0.75,1511,1519,2,2
Trabalho,Trabalho,7.916666666666667,9.083333333333334,1.6333333333333333,1517,1049,1,2
Residência,Residência,17.0,14.916666666666666,2.25,1049,1517,2,2
Trabalho,Trabalho,6.5,11.5,1.4166666666666667,1810,5301,1,2
Residência,Residência,18.0,12.5,1.5,5301,1810,2,2
Trabalho,Trabalho,7.0,11.0,0.9333333333333332,1518,1020,1,2
Residência,Residência,18.0,13.0,0.8,1020,1518,2,2
Trabalho,Trabalho,6.0,6.0,1.0,1505,1535,1,2
Residência,Residência,12.0,18.0,1.05,1535,1505,2,2
Trabalho,Trabalho,6.5,11.5,1.0333333333333334,1505,1064,1,2
Residência,Residência,18.0,12.5,0.9333333333333332,1064,1505,2,2
Trabalho,Trabalho,8.5,7.0,0.8166666666666667,1505,1062,1,2
Residência,Residência,15.5,17.0,0.8333333333333334,1062,1505,2,2
Trabalho,Trabalho,6.333333333333333,11.166666666666666,0.7833333333333333,1505,1068,1,2
Residência,Residência,17.5,12.833333333333334,1.1333333333333333,1068,1505,2,2
Escola,Escola,7.0,12.0,0.5666666666666667,1504,1070,1,2
Outros,Secundário,19.0,11.416666666666666,0.5666666666666667,1070,1504,2,2
Trabalho,Trabalho,6.416666666666667,12.583333333333334,0.4833333333333333,1504,1017,1,2
Residência,Residência,19.0,11.416666666666666,0.7833333333333333,1017,1504,2,2
Trabalho,Trabalho,6.0,12.0,1.0,1519,1008,1,2
Residência,Residência,18.0,12.0,0.6666666666666666,1008,1519,2,2
Trabalho,Trabalho,7.25,10.25,0.5833333333333334,1520,1018,1,2
Residência,Residência,17.5,13.75,0.5,1018,1520,2,2
Negócios,Secundário,11.0,1.25,0.9166666666666666,1520,1508,1,2
Residência,Residência,12.25,22.75,0.3833333333333333,1508,1520,2,2
Trabalho,Trabalho,5.5,11.55,1.0,15009,1122,1,2
Residência,Residência,17.05,12.45,1.2833333333333334,1122,15020,2,2
Trabalho,Trabalho,5.0,13.0,1.0833333333333333,1520,1109,1,2
Residência,Residência,18.0,11.0,0.75,1109,1520,2,2
Trabalho,Trabalho,5.833333333333333,11.166666666666666,1.1,1521,1543,1,2
Residência,Residência,17.0,12.833333333333334,1.3666666666666667,1543,1521,2,2
Trabalho,Trabalho,5.833333333333333,7.25,1.0,1521,1030,1,3
Outros,Secundário,13.083333333333334,0.5833333333333334,0.5,1030,1018,2,3
Residência,Residência,13.666666666666666,16.166666666666668,0.4166666666666667,1018,1521,3,3
Trabalho,Trabalho,5.5,13.5,0.5,1521,1512,1,2
Residência,Residência,19.0,10.5,0.75,1512,1521,2,2
Trabalho,Trabalho,6.333333333333333,6.666666666666667,0.6666666666666666,14001,12002,1,4
Residência,Residência,13.0,5.333333333333333,1.0,12002,14001,2,4
Lazer,Secundário,18.333333333333332,1.6666666666666667,0.6666666666666666,14001,12041,3,4
Residência,Residência,20.0,10.333333333333334,0.6666666666666666,12041,14001,4,4
Trabalho,Trabalho,5.0,11.0,0.5833333333333334,1520,1532,1,2
Residência,Residência,16.0,14.0,1.25,1532,1520,2,2
